URLs Downloaded,SizeKB, # of outlinks found, Content-type
https://www.nytimes.com/by/john-schwartz,114.9091797,125,text/html
https://www.nytimes.com/2016/09/30/well/live/contraceptives-tied-to-depression-risk.html?module=inline,551.0214844,124,text/html
https://www.nytimes.com/2018/02/12/arts/dance/peter-martins-ballet-romeo-juliet.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,622.1240234,131,text/html
https://www.nytimes.com/2017/11/01/world/europe/france-emmanuel-macron.html,677.671875,127,text/html
https://www.nytimes.com/2018/04/18/world/europe/emmanuel-macron-france-interview-hollande-book.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,563.7177734,130,text/html
https://www.nytimes.com/2018/04/16/theater/noam-chomsky-puppet-show-manufacturing-mischief.html,629.1855469,134,text/html
https://www.nytimes.com/2017/03/14/books/review-virginia-state-colony-for-epileptics-and-feebleminded-molly-mccully-brown.html,634.3085938,130,text/html
https://www.nytimes.com/2018/08/04/travel/pendry-san-diego-hotel-review.html,727.9042969,127,text/html
https://www.nytimes.com/2016/08/28/us/politics/donald-trump-housing-race.html?module=inline,1146.276367,146,text/html
https://www.nytimes.com/by/liz-alderman,117.0302734,124,text/html
https://www.nytimes.com/interactive/2017/03/29/travel/travel-love.html,38.71582031,25,text/html
https://www.nytimes.com/2018/05/08/opinion/intellectual-dark-web.html,805.0615234,133,text/html
https://www.nytimes.com/2018/09/01/us/politics/barack-obama-john-mccain-funeral-eulogy.html?module=inline,710.1914063,120,text/html
https://www.nytimes.com/2018/02/09/theater/the-ferryman-broadway-sam-mendes.html,696.2978516,124,text/html
https://www.nytimes.com/2018/07/25/opinion/donald-trump-facts-lies.html,818.7021484,132,text/html
https://www.nytimes.com/2018/09/28/science/jellyfish-predators-oceans.html,671.9863281,129,text/html
https://www.nytimes.com/2018/03/30/technology/facebook-leaked-memo.html,672.8642578,131,text/html
https://www.nytimes.com/2017/10/09/business/nobel-economics-richard-thaler.html,825.3720703,130,text/html
https://www.nytimes.com/2016/04/05/world/middleeast/palmyra-syria-isis.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,99.82617188,114,text/html
https://www.nytimes.com/2013/01/30/theater/bloomberg-the-musical-hes-not-calling-the-tunes.html,99.34082031,108,text/html
https://www.nytimes.com/2018/03/15/us/politics/trump-russia-sanctions.html,869.7060547,151,text/html
https://www.nytimes.com/2018/09/15/travel/adolphus-hotel-dallas-review.html,739.7939453,131,text/html
https://www.nytimes.com/2017/04/05/business/kendall-jenner-pepsi-ad.html?module=inline,703.6503906,129,text/html
https://www.nytimes.com/2017/09/21/technology/facebook-russian-ads.html?module=inline,783.4765625,142,text/html
https://www.nytimes.com/2018/07/27/opinion/nelson-mandela-south-africa-100.html,733.1367188,133,text/html
https://www.nytimes.com/2018/03/20/travel/san-juan-puerto-rico-hurricane-52-places.html,870.7617188,173,text/html
https://www.nytimes.com/2007/08/13/theater/reviews/13augu.html,88.09570313,97,text/html
https://www.nytimes.com/2013/10/03/us/snowdens-e-mail-provider-discusses-pressure-from-fbi-to-disclose-data.html,95.08789063,99,text/html
https://www.nytimes.com/2018/06/19/travel/buffalo-ny-art-refugees-silos-wings.html?module=inline,889.4697266,192,text/html
https://www.nytimes.com/2017/03/17/theater/review-robert-lepage-goes-home-again-in-887.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,549.3505859,126,text/html
https://www.nytimes.com/2018/04/20/sunday-review/hillary-clinton-chasing-hillary.html?module=inline,722.8828125,124,text/html
https://www.nytimes.com/2018/01/04/us/politics/marijuana-legalization-justice-department-prosecutions.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,645.9130859,130,text/html
https://www.nytimes.com/2016/12/19/world/europe/what-happened-turkey-russia-assassination-analysis.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,882.1992188,140,text/html
https://www.nytimes.com/2018/10/07/sports/liverpool-manchester-city.html,741.4882813,132,text/html
https://www.nytimes.com/2018/10/04/sports/yankees-mlb-playoffs.html,598.8886719,123,text/html
https://www.nytimes.com/2016/02/10/arts/dance/violette-verdy-ballerina-with-flair-dies-at-82.html,434.046875,120,text/html
https://www.nytimes.com/2018/07/12/business/jeffrey-rambo-james-wolfe-leaks.html,475.1787109,130,text/html
https://www.nytimes.com/2018/06/03/arts/dance/frame-by-frame-norman-mclaren-robert-lepage.html,597.9550781,127,text/html
https://www.nytimes.com/by/zachary-woolfe,112.34375,125,text/html
https://www.nytimes.com/2017/05/09/us/politics/james-comey-fired-fbi.html?module=inline,907.9755859,149,text/html
https://www.nytimes.com/2016/12/19/theater/bright-colors-and-bold-patterns-review.html,582.4726563,123,text/html
https://www.nytimes.com/2018/07/20/opinion/republican-party-national-rifle-association-trump-russia.html,753.5625,132,text/html
https://www.nytimes.com/2015/07/06/technology/new-simple-buy-buttons-aim-to-entice-mobile-shoppers.html,374.0458984,113,text/html
https://www.nytimes.com/2018/10/03/world/australia/cervical-cancer-hpv-vaccine.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,759.7841797,132,text/html
https://www.nytimes.com/2018/09/29/opinion/sunday/christians-politics-belief.html,720.6552734,120,text/html
https://www.nytimes.com/2018/08/10/us/veterans-affairs-leadership.html,513.15625,123,text/html
https://www.nytimes.com/2016/02/24/us/north-carolina-state-lawmakers-target-restroom-anti-bias-law-in-charlotte.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,361.2460938,115,text/html
https://www.nytimes.com/interactive/2017/admin/100000006076215.embedded.html,19.71386719,6,text/html
https://www.nytimes.com/2018/09/26/us/politics/angela-wright-anita-hill.html,588.3945313,123,text/html
https://www.nytimes.com/2018/09/26/sports/golf/golf-courses-go-small-in-france.html,756.3896484,129,text/html
https://www.nytimes.com/2017/09/12/us/politics/russia-facebook-election.html?module=inline,1053.047852,136,text/html
https://www.nytimes.com/column/gray-matter,257.9199219,109,text/html
https://www.nytimes.com/2018/10/05/science/sea-cucumbers-mexico.html,904.5986328,118,text/html
https://www.nytimes.com/2018/10/04/sports/yankees-mlb-playoffs.html?module=inline,605.7519531,124,text/html
https://www.nytimes.com/2018/10/06/sports/red-sox-jd-martinez.html,720.8115234,132,text/html
https://www.nytimes.com/2018/09/21/arts/the-choreographer-kyle-abraham-mixes-things-up-at-city-ballet.html,605.1572266,131,text/html
https://www.nytimes.com/2017/09/26/arts/dance/anne-teresa-de-keersmaeker-a-love-supreme.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,667.9589844,131,text/html
https://www.nytimes.com/2017/09/28/arts/dance/love-supreme-de-keersmaeker-sanchis-review.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,540.3945313,124,text/html
https://www.nytimes.com/2016/12/26/world/europe/russia-plane-crash.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,672.5273438,126,text/html
https://www.nytimes.com/2016/05/04/arts/lincoln-center-presidents-abrupt-departure-was-prompted-by-an-affair.html,558.6738281,117,text/html
https://www.nytimes.com/2017/12/04/arts/dance/peter-martins-new-york-city-ballet.html,583.9619141,122,text/html
https://www.nytimes.com/2012/07/19/nyregion/gustin-reichbach-judge-with-a-radical-history-dies-at-65.html?module=inline,78.33398438,100,text/html
https://www.nytimes.com/2018/09/10/climate/methane-emissions-epa.html?module=inline,867.2519531,128,text/html
https://www.nytimes.com/2018/10/05/arts/dance/william-forsythe-sadlers-wells-a-quiet-evening.html,556.4433594,119,text/html
https://www.nytimes.com/by/james-risen,109.8916016,122,text/html
https://www.nytimes.com/times-journeys/travel/israeli-palestinian-dialogue/terms/,58.37109375,49,text/html
https://www.nytimes.com/times-journeys/travel/foreign-affairs-afloat-at-cherry-blossom-time-in-japan/,222.0341797,104,text/html
https://www.nytimes.com/2018/08/14/world/europe/italy-genoa-bridge-collapse.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,786.6083984,141,text/html
https://www.nytimes.com/by/alessandra-stanley,111.4580078,124,text/html
https://www.nytimes.com/2018/10/07/fashion/weddings/tianyi-xin-christopher-griggs.html,503.3193359,116,text/html
https://www.nytimes.com/slideshow/2009/09/12/sports/20090912-TENNIS_index.html,110.2363281,12,text/html
https://www.nytimes.com/times-journeys/travel/behind-the-curtains-of-london-theater/,133.8564453,82,text/html
https://www.nytimes.com/times-journeys/expert/melissa-clark/,30.13574219,48,text/html
https://www.nytimes.com/times-journeys/expert/nicholas-st-fleur/,29.09667969,47,text/html
https://www.nytimes.com/2018/08/21/world/europe/genoa-bridge-collapse.html,609.7392578,141,text/html
https://www.nytimes.com/times-journeys/travel-experience/the-secrets-of-marrakesh/,69.40429688,74,text/html
https://www.nytimes.com/2018/03/17/opinion/sunday/spring-break-colleges-poor-students.html,709.4228516,138,text/html
https://www.nytimes.com/2018/09/06/us/politics/north-korea-sony-hack-wannacry-indictment.html,781.9951172,137,text/html
https://www.nytimes.com/2016/09/07/insider/how-does-a-hurricane-get-a-name-like-hermine.html,496.2353516,128,text/html
https://www.nytimes.com/2018/03/19/world/europe/luigi-di-maio-five-star-italy-election.html?module=inline,133.7724609,118,text/html
https://www.nytimes.com/by/jason-horowitz,114.7441406,124,text/html
https://www.nytimes.com/2017/09/26/business/satya-nadella-microsoft-gender-equality.html,577.2958984,131,text/html
https://www.nytimes.com/video/arts/music/100000005706276/janelle-monae-makes-a-metoo-moment-at-the-grammys.html?playlistId=1194811622313,561.1621094,82,text/html
https://www.nytimes.com/2018/10/03/opinion/amazon-minimum-wage-bernie-sanders.html,702.9707031,154,text/html
https://www.nytimes.com/video/opinion/politics/100000006109872/yascha-mounk-on-online-echo-chambers.html,130.6171875,79,text/html
https://www.nytimes.com/2018/09/24/opinion/what-happens-when-you-give-lsd-to-an-elephant.html,752.4912109,130,text/html
https://www.nytimes.com/2018/02/01/climate/volcano-geoengineering.html?module=inline,722.1855469,129,text/html
https://www.nytimes.com/2018/09/21/arts/design/glenstone-expansion-mitchell-rales.html,637.2412109,130,text/html
https://www.nytimes.com/2018/03/03/world/europe/italy-election.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,129.3818359,124,text/html
https://www.nytimes.com/2018/09/04/opinion/transgender-coming-out.html?action=click&module=RelatedLinks&pgtype=Article,737.9443359,131,text/html
https://www.nytimes.com/2018/10/01/upshot/maps-neighborhoods-shape-child-poverty.html?module=inline,1058.607422,135,text/html
https://www.nytimes.com/2018/08/28/climate/canada-nafta-climate-change.html,646.9619141,126,text/html
https://www.nytimes.com/2018/10/05/opinion/brett-kavanaugh-senate-susan-collins.html?action=click&module=RelatedLinks&pgtype=Article,868.1074219,143,text/html
https://www.nytimes.com/2018/09/11/us/hurricane-preparedness-evacuation.html?module=inline,629.0595703,134,text/html
https://www.nytimes.com/2018/07/25/us/yosemite-national-park-fire.html,547.4414063,123,text/html
https://www.nytimes.com/2018/10/02/theater/rebecca-naomi-jones-oklahoma-american-idiot.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,467.1835938,129,text/html
https://www.nytimes.com/2017/09/03/us/politics/trump-daca.html?WT.nav=top-news&action=click&clickSource=story-heading&hp&module=inline&pgtype=Homepage&region=top-news,544.8837891,126,text/html
https://www.nytimes.com/2017/05/22/arts/dance/ballet-after-balanchine-3-choreographers-lead-the-way.html?module=inline,600.5107422,126,text/html
https://www.nytimes.com/2017/07/25/us/politics/interior-secretary-zinke-staff-conservation-regulations.html?action=click&module=RelatedLinks&pgtype=Article,678.2285156,138,text/html
https://www.nytimes.com/2018/09/10/theater/berkeley-rep-artistic-director-johanna-pfaelzer.html,684.5537109,127,text/html
https://www.nytimes.com/2018/02/08/us/politics/kelly-trump.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,737.8027344,136,text/html
https://www.nytimes.com/2018/08/30/arts/review-mark-rylance-othello-little-shop-of-horrors-london.html,650,125,text/html
https://www.nytimes.com/2017/09/04/theater/as-you-like-it-public-works.html?module=inline,562.9541016,127,text/html
https://www.nytimes.com/2017/08/18/climate/eclipse-to-test-solar-power-grid.html?module=inline,1091.712891,156,text/html
https://www.nytimes.com/2018/08/31/theater/richard-bean-snooker-play-the-nap.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,586.9990234,134,text/html
https://www.nytimes.com/interactive/2017/admin/100000004199937.embedded.html,26.87890625,6,text/html
https://www.nytimes.com/2018/08/15/theater/oklahoma-same-sex-oregon-shakespeare-festival.html,639.3359375,140,text/html
https://www.nytimes.com/2018/09/15/climate/california-climate-summit.html,907.0742188,134,text/html
https://www.nytimes.com/2018/10/02/insider/donald-trump-fred-tax-schemes-wealth.html?module=inline,550.6621094,127,text/html
https://www.nytimes.com/interactive/2017/10/21/us/california-fire-damage-map.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,119.6845703,31,text/html
https://www.nytimes.com/2018/10/07/arts/television/snl-kavanaugh-confirmation-celebration-awkwafina-hosts.html,815.1503906,138,text/html
https://www.nytimes.com/2018/07/05/theater/king-kong-broadway-global-creatures.html?action=click&module=RelatedLinks&pgtype=Article,924.4121094,165,text/html
https://www.nytimes.com/2018/04/05/climate/trump-california-emissions.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,1006.669922,124,text/html
https://www.nytimes.com/2018/07/31/us/carr-fires-california-explained.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,462.0224609,127,text/html
https://www.nytimes.com/2018/07/30/us/carr-fires-california.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,525.2060547,124,text/html
https://www.nytimes.com/interactive/2017/admin/100000005753064.embedded.html,18.75488281,6,text/html
https://www.nytimes.com/2015/09/28/theater/review-spring-awakening-by-deaf-west-theater-brings-a-new-sensation-to-broadway.html?_r=0&module=inline,704.2392578,128,text/html
https://www.nytimes.com/2012/04/17/arts/music/in-cirque-du-soleils-ka-hints-of-lepages-ring.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,89.8125,106,text/html
https://www.nytimes.com/2018/09/27/us/politics/fact-check-trump-news-conference.html,810.3300781,151,text/html
https://www.nytimes.com/2016/05/13/technology/brooklyn-judge-will-not-force-facebooks-silence-on-subpoenas.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,405.5449219,120,text/html
https://www.nytimes.com/interactive/2018/04/03/climate/us-fuel-economy.html?module=inline,74.10742188,34,text/html
https://www.nytimes.com/2013/05/11/theater/reviews/death-of-walt-disney-at-soho-rep.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,86.80273438,104,text/html
https://www.nytimes.com/2018/01/09/climate/coal-murray-trump-memo.html,887.1162109,133,text/html
https://www.nytimes.com/2017/07/01/us/politics/trump-epa-chief-pruitt-regulations-climate-change.html,1041.583008,142,text/html
https://www.nytimes.com/2017/06/13/climate/nuclear-power-retirements-us-climate-goals.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,751.2519531,145,text/html
https://www.nytimes.com/interactive/2017/admin/100000004550297.embedded.html,42.48925781,6,text/html
https://www.nytimes.com/2016/05/02/theater/review-dear-evan-hansen-puts-a-twist-on-teenage-angst.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,551.4326172,123,text/html
https://www.nytimes.com/2018/09/20/theater/this-seasons-most-produced-play-a-dolls-house-part-2.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,530.7109375,127,text/html
https://www.nytimes.com/2018/06/20/world/middleeast/un-syria-eastern-ghouta.html,771.8330078,138,text/html
https://www.nytimes.com/interactive/2017/admin/100000006149380.embedded.html,26.26953125,6,text/html
https://www.nytimes.com/2014/06/02/us/politics/epa-to-seek-30-percent-cut-in-carbon-emissions.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,341.8154297,115,text/html
https://www.nytimes.com/2017/05/26/business/energy-environment/coal-power-renewable-energy.html?module=inline,745.046875,125,text/html
https://www.nytimes.com/2003/01/26/realestate/tenants-adjust-to-life-after-mitchell-lama.html?module=inline,112.0888672,94,text/html
https://www.nytimes.com/2013/12/13/theater/reviews/conor-mcphersons-the-night-alive-with-ciaran-hinds.html,93.73730469,108,text/html
https://www.nytimes.com/2018/10/02/world/middleeast/journalist-saudi-consulate-istanbul.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,565.2763672,125,text/html
https://www.nytimes.com/2017/06/01/climate/american-cities-climate-standards.html,1098.209961,137,text/html
https://www.nytimes.com/2018/07/10/nyregion/nycha-lead-de-blasio.html,464.7822266,120,text/html
https://www.nytimes.com/2018/09/21/t-magazine/luke-lucie-meier-jil-sander.html,712.9238281,116,text/html
https://www.nytimes.com/2016/07/31/travel/hudson-valley-new-york.html?rref=collection%2Fcolumn%2FOvernighter,680.1503906,138,text/html
https://www.nytimes.com/2018/08/29/theater/jukebox-musicals-broadway.html,863.4453125,141,text/html
https://www.nytimes.com/2016/11/16/world/americas/cuba-donald-trump.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,738.8388672,141,text/html
https://www.nytimes.com/2018/09/29/opinion/sunday/brett-kavanaugh-ralph-club.html,918.8300781,138,text/html
https://www.nytimes.com/2018/06/01/climate/trump-coal-nuclear-power.html?module=inline,693.7597656,131,text/html
https://www.nytimes.com/2018/08/07/podcasts/the-daily/ohio-special-election-balderson-oconnor.html,555.5302734,158,text/html
https://www.nytimes.com/2018/06/12/travel/arizona-family-road-trip.html,869.1708984,142,text/html
https://www.nytimes.com/interactive/2018/09/14/us/women-primaries-house-senate-governor.html?module=inline,1612.844727,44,text/html
https://www.nytimes.com/2017/10/29/world/europe/france-tariq-ramadan.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,546.7841797,133,text/html
https://www.nytimes.com/2018/01/19/obituaries/julius-lester-chronicler-of-black-america-is-dead-at-78.html,620.0078125,128,text/html
https://www.nytimes.com/2017/06/06/climate/renewable-energy-push-is-strongest-in-the-reddest-states.html,735.1630859,130,text/html
https://www.nytimes.com/2013/01/01/world/africa/central-africas-wildlife-rangers-face-deadly-risks.html?module=inline,104.8515625,114,text/html
https://www.nytimes.com/2018/09/28/obituaries/joe-masteroff-dead.html,846.1132813,121,text/html
https://www.nytimes.com/2015/08/09/travel/alaska-brown-bears-katmai-national-park.html,810.9902344,129,text/html
https://www.nytimes.com/2018/07/09/theater/tina-turner-lia-williams-miss-jean-brodie-machinal.html,817.6826172,139,text/html
https://www.nytimes.com/es/2018/09/28/mexicano-robo-banco-alaska/amp/,26.99121094,10,text/html
https://www.nytimes.com/2018/09/14/us/politics/midterm-elections.html,614.0537109,136,text/html
https://www.nytimes.com/2018/10/04/us/mass-graves-tulsa-race-massacre.html,481.2333984,125,text/html
https://www.nytimes.com/2018/09/29/us/black-sisterhood-in-the-shadow-of-the-brett-kavanaugh-hearings.html,687.421875,148,text/html
https://www.nytimes.com/section/world/canada,149.6982422,159,text/html
https://www.nytimes.com/interactive/2018/03/20/arts/design/bowie-costumes-ar-3d-ul.html,138.9619141,51,text/html
https://www.nytimes.com/interactive/2016/02/14/us/politics/scalia-opinions.html,74.046875,37,text/html
https://www.nytimes.com/2018/09/21/us/florence-deaths-infants.html?module=inline,529.9082031,130,text/html
https://www.nytimes.com/2018/01/17/magazine/i-used-to-insist-i-didnt-get-angry-not-anymore.html?module=inline,118.0273438,98,text/html
https://www.nytimes.com/interactive/2018/08/07/us/elections/results-kansas-primary-elections.html?module=inline,559.2949219,36,text/html
https://www.nytimes.com/2018/09/24/nyregion/lion-king-3d-printed-gun-arrest.html,572.6074219,124,text/html
https://www.nytimes.com/2016/07/23/us/as-dallas-sniper-prowled-quick-decisions-and-life-altering-consequences.html?module=inline,599.6982422,139,text/html
https://www.nytimes.com/2017/05/02/world/middleeast/saudi-arabia-iran-defense-minister.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,555.9521484,126,text/html
https://www.nytimes.com/video/obituaries/100000004207182/antonin-scalia-takes-supreme-court-oath.html,177.8417969,80,text/html
https://www.nytimes.com/2018/06/24/world/middleeast/saudi-women-drivers.html?module=inline,618.7988281,127,text/html
https://www.nytimes.com/interactive/2018/10/04/us/politics/early-vote-elections.html?action=click&module=RelatedLinks&pgtype=Article,74.96875,63,text/html
https://www.nytimes.com/2018/10/05/us/politics/trump-kavanaugh-nafta.html,570.7314453,128,text/html
https://www.nytimes.com/2018/06/26/nyregion/justice-junior-bronx-stabbing-suspects-trinitarios.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,470.4482422,124,text/html
https://www.nytimes.com/2018/07/18/nyregion/trinitarios-gang-bronx-stabbing.html,541.8173828,127,text/html
https://www.nytimes.com/2018/04/11/world/australia/for-the-birds.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,965.0419922,138,text/html
https://www.nytimes.com/video/world/americas/100000006042079/how-the-drone-attack-on-maduro-unfolded-in-venezuela.html,1049.744141,80,text/html
https://www.nytimes.com/2018/08/08/world/middleeast/renewed-fire-between-israel-and-gaza-interrupts-talk-of-cease-fire.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,536.6787109,125,text/html
https://www.nytimes.com/2018/09/05/arts/dance/nyc-ballet-alexandra-waterbury.html?module=inline,654.4716797,125,text/html
https://www.nytimes.com/2015/09/23/business/us-trying-to-protect-sage-grouse-without-listing-it-as-an-endangered-species.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,606.2646484,122,text/html
https://www.nytimes.com/2017/01/27/science/bird-watching-landfills.html?action=click&module=RelatedLinks&pgtype=Article,821.7587891,149,text/html
https://www.nytimes.com/interactive/2017/admin/100000003836403.embedded.html,18.49121094,7,text/html
https://www.nytimes.com/2017/01/23/world/middleeast/syria-astana-talks-russia-turkey.html?module=inline,561.1044922,131,text/html
https://www.nytimes.com/2018/09/14/us/hurricane-florence-track.html?action=click&module=inline&pgtype=Homepage,134.0302734,130,text/html
https://www.nytimes.com/2018/09/29/us/politics/iran-trump-zarif.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,573.3867188,124,text/html
https://www.nytimes.com/2018/07/17/world/middleeast/iran-sues-us-over-sanctions.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,539.4169922,129,text/html
https://www.nytimes.com/2018/09/17/us/hurricane-florence-live-updates.html,686.546875,136,text/html
https://www.nytimes.com/2018/10/07/world/asia/pompeo-north-korea-visit.html?module=inline,731.1650391,133,text/html
https://www.nytimes.com/2018/05/13/us/politics/dean-heller-senate-re-election-campaign.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,601.7382813,127,text/html
https://www.nytimes.com/interactive/2018/upshot/elections-poll-ca49-1.html,788.9365234,155,text/html
https://www.nytimes.com/2018/05/31/arts/dance/new-york-city-ballet-spring-season.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,629.4208984,129,text/html
https://www.nytimes.com/2018/09/07/us/politics/brett-kavanaugh-confirmation-hearings.html?module=inline,760.7744141,142,text/html
https://www.nytimes.com/2018/08/05/us/politics/st-louis-cori-bush-ocasio-cortez.html,755.2353516,139,text/html
https://www.nytimes.com/2017/06/24/us/politics/senator-dean-heller-affordable-care-act.html,873.90625,135,text/html
https://www.nytimes.com/interactive/2018/10/02/us/politics/2018-midterm-election-guide.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,235.0332031,98,text/html
https://www.nytimes.com/2018/06/08/us/politics/china-hack-navy-contractor-.html,770.171875,131,text/html
https://www.nytimes.com/2016/08/28/us/politics/sheldon-adelson-donald-trump.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,674.7744141,136,text/html
https://www.nytimes.com/2015/12/29/theater/review-blue-man-group-shows-a-sense-of-fun-at-astor-place-theater.html,604.0458984,126,text/html
https://www.nytimes.com/2018/07/15/us/politics/democratic-presidential-candidates-2020.html?module=inline,768.2011719,131,text/html
https://www.nytimes.com/2018/06/30/us/politics/midterm-elections-democratic-party.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,598.640625,131,text/html
https://www.nytimes.com/interactive/2018/upshot/elections-poll-nm02-1.html,786.9345703,153,text/html
https://www.nytimes.com/2018/08/06/us/politics/trump-border-wall-report.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,622.3554688,136,text/html
https://www.nytimes.com/2018/08/14/world/israeli-airport-detention-of-prominent-us-jew-prompts-uproar.html,445.2646484,131,text/html
https://www.nytimes.com/2018/04/10/world/middleeast/israel-video-cheer-palestinian-shot.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,563.6445313,125,text/html
https://www.nytimes.com/2015/08/26/us/politics/bernie-sanders-success-in-attracting-small-donors-tests-importance-of-super-pacs.html?module=inline,497.5986328,118,text/html
https://www.nytimes.com/2016/07/13/us/politics/bernie-sanders-hillary-clinton.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,981.1191406,141,text/html
https://www.nytimes.com/slideshow/2017/02/21/t-magazine/fashion/burberry-london-fashion-week.html,302.0068359,12,text/html
https://www.nytimes.com/2013/07/18/fashion/shopping-for-beachwear-at-everything-but-water.html?module=inline,90.00390625,106,text/html
https://www.nytimes.com/2015/09/06/us/politics/hillary-clinton-relying-on-southern-primaries-to-fend-off-rivals.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,482.8144531,125,text/html
https://www.nytimes.com/2017/10/18/world/middleeast/raqqa-syria-isis.html?module=inline,150.4501953,100,text/html
https://www.nytimes.com/2017/12/20/world/europe/cardinal-bernard-law.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,569.1210938,136,text/html
https://www.nytimes.com/2017/06/28/world/australia/cardinal-george-pell-charged-sexual-abuse.html?WT.nav=top-news&action=click&clickSource=story-heading&hp&module=inline&pgtype=Homepage&region=top-news,549.3369141,127,text/html
https://www.nytimes.com/2018/09/12/us/migrant-children-detention.html,464.7246094,124,text/html
https://www.nytimes.com/2018/10/05/us/father-changing-diaper-photo.html,412.2734375,118,text/html
https://www.nytimes.com/2018/08/03/dining/herby-egg-pita.html,749.4941406,139,text/html
https://www.nytimes.com/2018/05/20/world/asia/china-taiwan-island-south-sea.html?module=inline,570.8564453,127,text/html
https://www.nytimes.com/2010/04/23/world/americas/23chile.html?module=inline,91.85253906,98,text/html
https://www.nytimes.com/2011/12/30/nyregion/department-store-dining-with-city-views-and-jimmy-choos.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,84.421875,99,text/html
https://www.nytimes.com/2018/03/02/dining/polenta-shrimp-recipe.html?action=click&module=RelatedLinks&pgtype=Article,748.6728516,138,text/html
https://www.nytimes.com/2016/02/14/us/antonin-scalia-death.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,314.2099609,109,text/html
https://www.nytimes.com/2016/07/13/dining/chicken-salad-recipe.html?action=click&module=RelatedLinks&pgtype=Article,693.3574219,124,text/html
https://www.nytimes.com/2016/07/01/world/asia/south-china-sea-philippines-hague.html,99.57519531,120,text/html
https://www.nytimes.com/2018/07/21/world/americas/guatemala-mexico-border-migration-suchiate-river.html,819.3242188,133,text/html
https://www.nytimes.com/interactive/2018/04/25/us/politics/special-election-results-shift-democratic.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,117.0263672,32,text/html
https://www.nytimes.com/2018/09/11/t-magazine/fashion-week-pigeons.html,788.3398438,130,text/html
https://www.nytimes.com/interactive/2017/admin/100000006133583.embedded.html,44.21679688,7,text/html
https://www.nytimes.com/2017/10/11/world/asia/xi-jinping-military-china-purge.html?module=inline,567.25,147,text/html
https://www.nytimes.com/interactive/2017/10/05/upshot/how-to-reduce-mass-shooting-deaths-experts-say-these-gun-laws-could-help.html,108.8115234,47,text/html
https://www.nytimes.com/es/2018/06/18/trump-separacion-familias-ninos-migrantes/,67.44042969,52,text/html
https://www.nytimes.com/newsletters/of-the-moment?contentId=LI&eventName=signup&pgtype=subscriptionspage&version=lifestyle,87.67089844,93,text/html
